Net name,Trace name,Aggressor Trace Names,Coupling Coefficient (%), Length (mm),(x;y)location - (mm), Layer
HT_SIPM,Trace59292::HT_SIPM,-,-,0.050,(218.992;54.517),Signal$TOP
HT_SIPM,Trace59294::HT_SIPM,Trace128680::GND,1.4,0.409,(220.017;54.021),Signal$TOP
,,Trace20426::S<49>,0.3
,,Trace69339::F<57>,0.2
,,Trace78060::F<49>,0.1
,,Trace128688::GND,0.1
,,Trace13291::S<58>,0.1
HT_SIPM,Trace59294::HT_SIPM,Trace128680::GND,1.4,0.291,(220.017;54.371),Signal$TOP
,,Trace20426::S<49>,0.3
,,Trace69339::F<57>,0.2
,,Trace78060::F<49>,0.1
,,Trace128688::GND,0.1
,,Trace13291::S<58>,0.1
HT_SIPM,Trace59296::HT_SIPM,Trace128680::GND,0.6,0.416,(219.517;54.018),Signal$TOP
,,Trace20426::S<49>,0.2
,,Trace69339::F<57>,0.1
,,Trace78060::F<49>,0.1
,,Trace128688::GND,0.1
,,Trace13291::S<58>,<0.1
HT_SIPM,Trace59296::HT_SIPM,Trace128680::GND,0.6,0.291,(219.517;54.371),Signal$TOP
,,Trace20426::S<49>,0.2
,,Trace69339::F<57>,0.1
,,Trace78060::F<49>,0.1
,,Trace128688::GND,0.1
,,Trace13291::S<58>,0.1
HT_SIPM,Trace59297::HT_SIPM,-,-,0.991,(216.459;54.724),Signal$BOTTOM
HT_SIPM,Trace59298::HT_SIPM,Trace109494::F<13>,0.4,24.200,(216.810;42.274),Signal$BOTTOM
,,Trace107989::F<15>,0.2
,,Trace110670::F<11>,0.2
HT_SIPM,Trace59298::HT_SIPM,-,-,0.155,(216.810;30.097),Signal$BOTTOM
HT_SIPM,Trace59298::HT_SIPM,Trace109494::F<13>,0.4,1.298,(216.810;29.370),Signal$BOTTOM
,,Trace107989::F<15>,0.2
HT_SIPM,Trace59299::HT_SIPM,Trace110674::F<11>,1.6,1.403,(216.314;28.225),Signal$BOTTOM
HT_SIPM,Trace59299::HT_SIPM,-,-,0.109,(215.779;27.690),Signal$BOTTOM
HT_SIPM,Trace59299::HT_SIPM,Trace110674::F<11>,1.6,0.047,(215.724;27.635),Signal$BOTTOM
HT_SIPM,Trace59299::HT_SIPM,Trace109497::F<13>,1.7,0.078,(215.680;27.591),Signal$BOTTOM
,,Trace110674::F<11>,1.6
,,Trace107991::F<15>,0.6
HT_SIPM,Trace59299::HT_SIPM,Trace109498::F<13>,1.7,0.128,(215.607;27.518),Signal$BOTTOM
,,Trace110674::F<11>,1.6
HT_SIPM,Trace59299::HT_SIPM,Trace109498::F<13>,1.7,0.078,(215.534;27.445),Signal$BOTTOM
,,Trace110674::F<11>,1.6
,,Trace107992::F<15>,0.6
HT_SIPM,Trace59299::HT_SIPM,Trace109498::F<13>,1.7,3.893,(214.129;26.040),Signal$BOTTOM
,,Trace110674::F<11>,1.6
,,Trace107993::F<15>,0.6
HT_SIPM,Trace59300::HT_SIPM,Trace128680::GND,0.3,0.291,(219.017;54.371),Signal$TOP
,,Trace20426::S<49>,0.1
,,Trace69339::F<57>,0.1
,,Trace128688::GND,0.1
,,Trace78060::F<49>,0.1
,,Trace13291::S<58>,<0.1
HT_SIPM,Trace59300::HT_SIPM,Trace128680::GND,0.3,0.416,(219.017;54.018),Signal$TOP
,,Trace20426::S<49>,0.1
,,Trace69339::F<57>,0.1
,,Trace128688::GND,0.1
,,Trace78060::F<49>,0.1
,,Trace13291::S<58>,<0.1
HT_SIPM,Trace59300::HT_SIPM,-,-,0.083,(219.017;53.769),Signal$TOP
HT_SIPM,Trace59300::HT_SIPM,-,-,0.043,(219.017;53.706),Signal$TOP
HT_SIPM,Trace59301::HT_SIPM,-,-,0.500,(219.267;54.517),Signal$TOP
HT_SIPM,Trace59302::HT_SIPM,-,-,0.500,(219.767;54.517),Signal$TOP
HT_SIPM,Trace59303::HT_SIPM,-,-,6.761,(212.753;21.283),Signal$TOP
HT_SIPM,Trace59304::HT_SIPM,-,-,0.214,(212.753;17.796),Signal$BOTTOM
HT_SIPM,Trace59304::HT_SIPM,-,-,1.398,(212.753;16.990),Signal$BOTTOM
HT_SIPM,Trace59305::HT_SIPM,-,-,7.334,(212.753;12.624),Signal$BOTTOM
HT_SIPM,Trace59306::HT_SIPM,-,-,9.354,(209.446;5.650),Signal$BOTTOM
HT_SIPM,Trace59307::HT_SIPM,-,-,52.546,(179.866;2.343),Signal$BOTTOM
HT_SIPM,Trace59308::HT_SIPM,-,-,14.660,(148.410;7.526),Signal$BOTTOM
HT_SIPM,Trace59309::HT_SIPM,-,-,38.353,(143.227;31.886),Signal$BOTTOM
HT_SIPM,Trace59310::HT_SIPM,-,-,8.424,(140.249;54.041),Signal$BOTTOM
HT_SIPM,Trace59311::HT_SIPM,-,-,10.576,(131.982;57.019),Signal$BOTTOM
HT_SIPM,Trace59312::HT_SIPM,-,-,6.753,(124.306;59.407),Signal$BOTTOM
HT_SIPM,Trace59313::HT_SIPM,-,-,5.646,(121.919;64.617),Signal$BOTTOM
HT_SIPM,Trace59313::HT_SIPM,-,-,0.365,(121.919;67.623),Signal$BOTTOM
HT_SIPM,Trace59313::HT_SIPM,-,-,0.774,(121.919;68.192),Signal$BOTTOM
HT_SIPM,Trace59314::HT_SIPM,-,-,1.146,(121.919;72.770),Signal$TOP
HT_SIPM,Trace59314::HT_SIPM,-,-,2.459,(121.919;70.967),Signal$TOP
HT_SIPM,Trace59314::HT_SIPM,-,-,0.385,(121.919;69.545),Signal$TOP
HT_SIPM,Trace59314::HT_SIPM,-,-,0.774,(121.919;68.966),Signal$TOP
,,Total,,203.594